ORDERNUMBER,Customer Name,Sales,Quantity Ordered,Price Each,MSRP,Mark Up/Down,Product Line,Order Line Number,Product Code,Order Date,Month,Year,Status,Quarter ID,Deal Size,Small Deal,Medium Deal,Large Deal,Contact Last Name,Contact First Name,Phone,Address,City,State,Postal Code,Country,Territory,Classic Cars,Motorcycles,Planes,Ships,Trains,Trucks and Buses,Vintage Cars
10193,"Australian Collectables, Ltd",759.46,26,29.21,33.0,-3.789999999999999,Vintage Cars,10,S24_1937,2003-11-21,November,2003,Shipped,4,Small Deal,1,0,0,Connery,Sean,61-9-3844-6555,7 Allen Street  ,Glen Waverly,Victoria,3150,Australia,APAC,0,0,0,0,0,0,1
10205,Euro Shopping Channel,1189.44,32,37.17,33.0,4.170000000000002,Vintage Cars,5,S24_1937,2003-12-03,December,2003,Shipped,4,Small Deal,1,0,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,0,1
10214,"Corrida Auto Replicas, Ltd",683.8,20,34.19,33.0,1.1899999999999977,Vintage Cars,3,S24_1937,2004-01-26,January,2004,Shipped,1,Small Deal,1,0,0,Sommer,Mart�n,(91) 555 22 82,"C/ Araquil, 67  ",Madrid,N/A,28023,Spain,EMEA,0,0,0,0,0,0,1
10227,"Saveley & Henriot, Co.",1226.82,42,29.21,33.0,-3.789999999999999,Vintage Cars,6,S24_1937,2004-03-02,March,2004,Shipped,1,Small Deal,1,0,0,Saveley,Mary,78.32.5555,"2, rue du Commerce  ",Lyon,N/A,69004,France,EMEA,0,0,0,0,0,0,1
10243,Diecast Collectables,974.82,33,29.54,33.0,-3.460000000000001,Vintage Cars,1,S24_1937,2004-04-26,April,2004,Shipped,2,Small Deal,1,0,0,Franco,Valarie,6175552555,6251 Ingle Ln.  ,Boston,MA,51003,USA,AMER,0,0,0,0,0,0,1
10280,Amica Models & Co.,577.6,20,28.88,33.0,-4.120000000000001,Vintage Cars,12,S24_1937,2004-08-17,August,2004,Shipped,3,Small Deal,1,0,0,Accorti,Paolo,011-4988555,Via Monte Bianco 34  ,Torino,N/A,10100,Italy,EMEA,0,0,0,0,0,0,1
10288,Handji Gifts& Co,1106.93,29,38.17,33.0,5.170000000000002,Vintage Cars,1,S24_1937,2004-09-01,September,2004,Shipped,3,Small Deal,1,0,0,Victorino,Wendy,+65 224 1555,Village Close - 106 Linden Road Sandown  2nd Floor,Singapore,N/A,69045,Singapore,APAC,0,0,0,0,0,0,1
10304,Auto Assoc. & Cie.,694.6,23,30.2,33.0,-2.8000000000000007,Vintage Cars,16,S24_1937,2004-10-11,October,2004,Shipped,4,Small Deal,1,0,0,Tonini,Daniel,30.59.8555,"67, avenue de l'Europe  ",Versailles,N/A,78000,France,EMEA,0,0,0,0,0,0,1
10312,Mini Gifts Distributors Ltd.,1152.06,39,29.54,33.0,-3.460000000000001,Vintage Cars,13,S24_1937,2004-10-21,October,2004,Shipped,4,Small Deal,1,0,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,0,0,0,1
10322,Online Diecast Creations Co.,2624.0,20,100.0,33.0,67.0,Vintage Cars,3,S24_1937,2004-11-04,November,2004,Shipped,4,Small Deal,1,0,0,Young,Valarie,6035558647,2304 Long Airport Avenue  ,Nashua,NH,62005,USA,AMER,0,0,0,0,0,0,1
10332,"AV Stores, Co.",3685.95,45,81.91,33.0,48.91,Vintage Cars,6,S24_1937,2004-11-17,November,2004,Shipped,4,Medium Deal,0,1,0,Ashworth,Victoria,(171) 555-1555,Fauntleroy Circus  ,Manchester,N/A,EC2 5NT,UK,EMEA,0,0,0,0,0,0,1
10344,Marseille Mini Autos,703.6,20,35.18,33.0,2.1799999999999997,Vintage Cars,6,S24_1937,2004-11-25,November,2004,Shipped,4,Small Deal,1,0,0,Lebihan,Laurence,91.24.4555,"12, rue des Bouchers  ",Marseille,N/A,13008,France,EMEA,0,0,0,0,0,0,1
10356,Lyon Souveniers,9720.0,48,100.0,33.0,67.0,Vintage Cars,5,S24_1937,2004-12-09,December,2004,Shipped,4,Large Deal,0,0,1,Da Cunha,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia  ,Paris,N/A,75508,France,EMEA,0,0,0,0,0,0,1
10367,Toys4GrownUps.com,834.67,23,36.29,33.0,3.289999999999999,Vintage Cars,13,S24_1937,2005-01-12,January,2005,Resolved,1,Small Deal,1,0,0,Young,Julie,6265557265,78934 Hillside Dr.  ,Pasadena,CA,90003,USA,AMER,0,0,0,0,0,0,1
10380,Euro Shopping Channel,2257.92,32,70.56,33.0,37.56,Vintage Cars,4,S24_1937,2005-02-16,February,2005,Shipped,1,Small Deal,1,0,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,0,1
10391,"Anna's Decorations, Ltd",8344.71,33,100.0,33.0,67.0,Vintage Cars,8,S24_1937,2005-03-09,March,2005,Shipped,1,Large Deal,0,0,1,O'Hara,Anna,02 9936 8555,201 Miller Street  Level 15,North Sydney,NSW,2060,Australia,APAC,0,0,0,0,0,0,1
10409,Handji Gifts& Co,1801.94,61,29.54,33.0,-3.460000000000001,Vintage Cars,1,S24_1937,2005-04-23,April,2005,Shipped,2,Small Deal,1,0,0,Victorino,Wendy,+65 224 1555,Village Close - 106 Linden Road Sandown  2nd Floor,Singapore,N/A,69045,Singapore,APAC,0,0,0,0,0,0,1
10420,Souveniers And Things Co.,1209.6,45,26.88,33.0,-6.120000000000001,Vintage Cars,1,S24_1937,2005-05-29,May,2005,In Process,2,Small Deal,1,0,0,Huxley,Adrian,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy  Level 6",Chatswood,NSW,2067,Australia,APAC,0,0,0,0,0,0,1
10107,Land of Toys Inc.,3155.14,38,83.03,76.0,7.030000000000001,Motorcycles,7,S24_2000,2003-02-24,February,2003,Shipped,1,Medium Deal,0,1,0,Yu,Kwai,2125557818,897 Long Airport Avenue  ,NYC,NY,10022,USA,AMER,0,1,0,0,0,0,0
10120,"Australian Collectors, Co.",2848.86,34,83.79,76.0,7.790000000000006,Motorcycles,5,S24_2000,2003-04-29,April,2003,Shipped,2,Small Deal,1,0,0,Ferguson,Peter,03 9520 4555,636 St Kilda Road  Level 3,Melbourne,Victoria,3004,Australia,APAC,0,1,0,0,0,0,0
10134,Lyon Souveniers,3570.29,43,83.03,76.0,7.030000000000001,Motorcycles,7,S24_2000,2003-07-01,July,2003,Shipped,3,Medium Deal,0,1,0,Da Cunha,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia  ,Paris,N/A,75508,France,EMEA,0,1,0,0,0,0,0
10145,Toys4GrownUps.com,3902.41,47,83.03,76.0,7.030000000000001,Motorcycles,11,S24_2000,2003-08-25,August,2003,Shipped,3,Medium Deal,0,1,0,Young,Julie,6265557265,78934 Hillside Dr.  ,Pasadena,CA,90003,USA,AMER,0,1,0,0,0,0,0
10158,Baane Mini Imports,1474.66,22,67.03,76.0,-8.969999999999999,Motorcycles,1,S24_2000,2003-10-10,October,2003,Shipped,4,Small Deal,1,0,0,Bergulfsen,Jonas,07-98 9555,Erling Skakkes gate 78  ,Stavern,N/A,4110,Norway,EMEA,0,1,0,0,0,0,0
10168,Technics Stores Inc.,2186.89,29,75.41,76.0,-0.5900000000000034,Motorcycles,6,S24_2000,2003-10-28,October,2003,Shipped,4,Small Deal,1,0,0,Hirano,Juri,6505556809,9408 Furth Circle  ,Burlingame,CA,94217,USA,AMER,0,1,0,0,0,0,0
10180,Daedalus Designs Imports,1919.4,28,68.55,76.0,-7.450000000000003,Motorcycles,14,S24_2000,2003-11-11,November,2003,Shipped,4,Small Deal,1,0,0,Rance,Martine,20.16.1555,"184, chausse de Tournai  ",Lille,N/A,59000,France,EMEA,0,1,0,0,0,0,0
10188,Herkku Gifts,3656.0,40,91.4,76.0,15.400000000000006,Motorcycles,6,S24_2000,2003-11-18,November,2003,Shipped,4,Medium Deal,0,1,0,Oeztan,Veysel,+47 2267 3215,"Drammen 121, PR 744 Sentrum  ",Bergen,N/A,N 5804,Norway,EMEA,0,1,0,0,0,0,0
10201,Mini Wheels Co.,1847.0,25,73.88,76.0,-2.1200000000000045,Motorcycles,7,S24_2000,2003-12-01,December,2003,Shipped,4,Small Deal,1,0,0,Murphy,Julie,6505555787,5557 North Pendale Street  ,San Francisco,CA,N/A,USA,AMER,0,1,0,0,0,0,0
10210,Osaka Souveniers Co.,1851.0,30,61.7,76.0,-14.299999999999997,Motorcycles,4,S24_2000,2004-01-12,January,2004,Shipped,1,Small Deal,1,0,0,Kentary,Mory,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku  ",Osaka,Osaka,530-0003,Japan,APAC,0,1,0,0,0,0,0
10223,"Australian Collectors, Co.",2633.78,38,69.31,76.0,-6.689999999999998,Motorcycles,6,S24_2000,2004-02-20,February,2004,Shipped,1,Small Deal,1,0,0,Ferguson,Peter,03 9520 4555,636 St Kilda Road  Level 3,Melbourne,Victoria,3004,Australia,APAC,0,1,0,0,0,0,0
10236,Motor Mint Distributors Inc.,3153.6,36,87.6,76.0,11.599999999999994,Motorcycles,3,S24_2000,2004-04-03,April,2004,Shipped,2,Medium Deal,0,1,0,Hernandez,Rosa,2155559857,11328 Douglas Av.  ,Philadelphia,PA,71270,USA,AMER,0,1,0,0,0,0,0
10250,The Sharp Gifts Warehouse,2803.2,32,87.6,76.0,11.599999999999994,Motorcycles,1,S24_2000,2004-05-11,May,2004,Shipped,2,Small Deal,1,0,0,Frick,Sue,4085553659,3086 Ingle Ln.  ,San Jose,CA,94217,USA,AMER,0,1,0,0,0,0,0
10263,Gift Depot Inc.,2311.02,37,62.46,76.0,-13.54,Motorcycles,7,S24_2000,2004-06-28,June,2004,Shipped,2,Small Deal,1,0,0,King,Julie,2035552570,25593 South Bay Ln.  ,Bridgewater,CT,97562,USA,AMER,0,1,0,0,0,0,0
10275,La Rochelle Gifts,2399.4,30,79.98,76.0,3.980000000000004,Motorcycles,6,S24_2000,2004-07-23,July,2004,Shipped,3,Small Deal,1,0,0,Labrune,Janine,40.67.8555,"67, rue des Cinquante Otages  ",Nantes,N/A,44000,France,EMEA,0,1,0,0,0,0,0
10285,Marta's Replicas Co.,2733.12,39,70.08,76.0,-5.920000000000002,Motorcycles,11,S24_2000,2004-08-27,August,2004,Shipped,3,Small Deal,1,0,0,Hernandez,Marta,6175558555,39323 Spinnaker Dr.  ,Cambridge,MA,51247,USA,AMER,0,1,0,0,0,0,0
10297,"Clover Collections, Co.",2096.32,32,65.51,76.0,-10.489999999999995,Motorcycles,1,S24_2000,2004-09-16,September,2004,Shipped,3,Small Deal,1,0,0,Cassidy,Dean,+353 1862 1555,25 Maiden Lane  Floor No. 4,Dublin,N/A,2,Ireland,EMEA,0,1,0,0,0,0,0
10308,Mini Classics,2971.34,47,63.22,76.0,-12.780000000000001,Motorcycles,4,S24_2000,2004-10-15,October,2004,Shipped,4,Small Deal,1,0,0,Frick,Steve,9145554562,3758 North Pendale Street  ,White Plains,NY,24067,USA,AMER,0,1,0,0,0,0,0
10318,Diecast Classics Inc.,2257.58,26,86.83,76.0,10.829999999999998,Motorcycles,6,S24_2000,2004-11-02,November,2004,Shipped,4,Small Deal,1,0,0,Yu,Kyung,2155551555,7586 Pompton St.  ,Allentown,PA,70267,USA,AMER,0,1,0,0,0,0,0
10329,Land of Toys Inc.,3493.91,37,94.43,76.0,18.430000000000007,Motorcycles,4,S24_2000,2004-11-15,November,2004,Shipped,4,Medium Deal,0,1,0,Yu,Kwai,2125557818,897 Long Airport Avenue  ,NYC,NY,10022,USA,AMER,0,1,0,0,0,0,0
10340,Enaco Distributors,4398.9,55,79.98,76.0,3.980000000000004,Motorcycles,8,S24_2000,2004-11-24,November,2004,Shipped,4,Medium Deal,0,1,0,Saavedra,Eduardo,(93) 203 4555,"Rambla de Catalu�a, 23  ",Barcelona,N/A,8022,Spain,EMEA,0,1,0,0,0,0,0
10363,Suominen Souveniers,3595.62,21,100.0,76.0,24.0,Motorcycles,8,S24_2000,2005-01-06,January,2005,Shipped,1,Medium Deal,0,1,0,Suominen,Kalle,+358 9 8045 555,"Software Engineering Center, SEC Oy  ",Espoo,N/A,FIN-02271,Finland,EMEA,0,1,0,0,0,0,0
10375,La Rochelle Gifts,2443.29,23,100.0,76.0,24.0,Motorcycles,9,S24_2000,2005-02-03,February,2005,Shipped,1,Small Deal,1,0,0,Labrune,Janine,40.67.8555,"67, rue des Cinquante Otages  ",Nantes,N/A,44000,France,EMEA,0,1,0,0,0,0,0
10389,Scandinavian Gift Ideas,3988.6,49,81.4,76.0,5.400000000000006,Motorcycles,2,S24_2000,2005-03-03,March,2005,Shipped,1,Medium Deal,0,1,0,Larsson,Maria,0695-34 6555,?kergatan 24  ,Boras,N/A,S-844 67,Sweden,EMEA,0,1,0,0,0,0,0
10402,Auto Canal Petit,5168.4,59,87.6,76.0,11.599999999999994,Motorcycles,3,S24_2000,2005-04-07,April,2005,Shipped,2,Medium Deal,0,1,0,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston  ",Paris,N/A,75016,France,EMEA,0,1,0,0,0,0,0
10416,L'ordine Souveniers,2803.2,32,87.6,76.0,11.599999999999994,Motorcycles,1,S24_2000,2005-05-10,May,2005,Shipped,2,Small Deal,1,0,0,Moroni,Maurizio,0522-556555,Strada Provinciale 124  ,Reggio Emilia,N/A,42100,Italy,EMEA,0,1,0,0,0,0,0
10105,Danish Wholesale Imports,6341.21,43,100.0,122.0,-22.0,Ships,9,S24_2011,2003-02-11,February,2003,Shipped,1,Medium Deal,0,1,0,Petersen,Jytte,31 12 3555,Vinb'ltet 34  ,Kobenhavn,N/A,1734,Denmark,EMEA,0,0,0,1,0,0,0
10117,"Dragon Souveniers, Ltd.",5189.78,41,100.0,122.0,-22.0,Ships,3,S24_2011,2003-04-16,April,2003,Shipped,2,Medium Deal,0,1,0,Natividad,Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  ",Singapore,N/A,79903,Singapore,APAC,0,0,0,1,0,0,0
10129,"Stylish Desk Decors, Co.",6027.75,45,100.0,122.0,-22.0,Ships,9,S24_2011,2003-06-12,June,2003,Shipped,2,Medium Deal,0,1,0,Brown,Ann,(171) 555-0297,35 King George  ,London,N/A,WX3 6FW,UK,EMEA,0,0,0,1,0,0,0
10142,Mini Gifts Distributors Ltd.,3366.0,33,100.0,122.0,-22.0,Ships,6,S24_2011,2003-08-08,August,2003,Shipped,3,Medium Deal,0,1,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,1,0,0,0
10153,Euro Shopping Channel,5456.4,40,100.0,122.0,-22.0,Ships,5,S24_2011,2003-09-28,September,2003,Shipped,3,Medium Deal,0,1,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,1,0,0,0
10167,Scandinavian Gift Ideas,3812.16,33,100.0,122.0,-22.0,Ships,16,S24_2011,2003-10-23,October,2003,Cancelled,4,Medium Deal,0,1,0,Larsson,Maria,0695-34 6555,?kergatan 24  ,Boras,N/A,S-844 67,Sweden,EMEA,0,0,0,1,0,0,0
10177,CAF Imports,6083.0,50,100.0,122.0,-22.0,Ships,7,S24_2011,2003-11-07,November,2003,Shipped,4,Medium Deal,0,1,0,Fernandez,Jesus,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay  ",Madrid,N/A,28023,Spain,EMEA,0,0,0,1,0,0,0
10185,Mini Creations Ltd.,3170.7,30,100.0,122.0,-22.0,Ships,7,S24_2011,2003-11-14,November,2003,Shipped,4,Medium Deal,0,1,0,Tam,Wing C,5085559555,4575 Hillside Dr.  ,New Bedford,MA,50553,USA,AMER,0,0,0,1,0,0,0
10197,Enaco Distributors,4534.6,41,100.0,122.0,-22.0,Ships,13,S24_2011,2003-11-26,November,2003,Shipped,4,Medium Deal,0,1,0,Saavedra,Eduardo,(93) 203 4555,"Rambla de Catalu�a, 23  ",Barcelona,N/A,8022,Spain,EMEA,0,0,0,1,0,0,0
10208,"Saveley & Henriot, Co.",4301.15,35,100.0,122.0,-22.0,Ships,7,S24_2011,2004-01-02,January,2004,Shipped,1,Medium Deal,0,1,0,Saveley,Mary,78.32.5555,"2, rue du Commerce  ",Lyon,N/A,69004,France,EMEA,0,0,0,1,0,0,0
10221,Petit Auto,6804.63,49,100.0,122.0,-22.0,Ships,1,S24_2011,2004-02-18,February,2004,Shipped,1,Medium Deal,0,1,0,Dewey,Catherine,(02) 5554 67,Rue Joseph-Bens 532  ,Bruxelles,N/A,B-1180,Belgium,EMEA,0,0,0,1,0,0,0
10232,giftsbymail.co.uk,5652.94,46,100.0,122.0,-22.0,Ships,4,S24_2011,2004-03-20,March,2004,Shipped,1,Medium Deal,0,1,0,Bennett,Helen,(198) 555-8888,Garden House Crowther Way  ,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,0,0,0,1,0,0,0
10248,Land of Toys Inc.,6960.48,48,100.0,122.0,-22.0,Ships,10,S24_2011,2004-05-07,May,2004,Cancelled,2,Medium Deal,0,1,0,Yu,Kwai,2125557818,897 Long Airport Avenue  ,NYC,NY,10022,USA,AMER,0,0,0,1,0,0,0
10261,Quebec Home Shopping Network,4512.6,36,100.0,122.0,-22.0,Ships,8,S24_2011,2004-06-17,June,2004,Shipped,2,Medium Deal,0,1,0,Fresnisre,Jean,(514) 555-8054,43 rue St. Laurent  ,Montreal,Quebec,H1J 1C3,Canada,AMER,0,0,0,1,0,0,0
10273,Petit Auto,2784.76,22,100.0,122.0,-22.0,Ships,11,S24_2011,2004-07-21,July,2004,Shipped,3,Small Deal,1,0,0,Dewey,Catherine,(02) 5554 67,Rue Joseph-Bens 532  ,Bruxelles,N/A,B-1180,Belgium,EMEA,0,0,0,1,0,0,0
10283,"Royal Canadian Collectables, Ltd.",5316.36,42,100.0,122.0,-22.0,Ships,13,S24_2011,2004-08-20,August,2004,Shipped,3,Medium Deal,0,1,0,Lincoln,Elizabeth,(604) 555-4555,23 Tsawassen Blvd.  ,Tsawassen,BC,T2F 8M4,Canada,AMER,0,0,0,1,0,0,0
10293,Amica Models & Co.,2941.89,21,100.0,122.0,-22.0,Ships,2,S24_2011,2004-09-09,September,2004,Shipped,3,Small Deal,1,0,0,Accorti,Paolo,011-4988555,Via Monte Bianco 34  ,Torino,N/A,10100,Italy,EMEA,0,0,0,1,0,0,0
10306,"AV Stores, Co.",3207.4,29,100.0,122.0,-22.0,Ships,7,S24_2011,2004-10-14,October,2004,Shipped,4,Medium Deal,0,1,0,Ashworth,Victoria,(171) 555-1555,Fauntleroy Circus  ,Manchester,N/A,EC2 5NT,UK,EMEA,0,0,0,1,0,0,0
10315,La Rochelle Gifts,4215.05,35,100.0,122.0,-22.0,Ships,6,S24_2011,2004-10-29,October,2004,Shipped,4,Medium Deal,0,1,0,Labrune,Janine,40.67.8555,"67, rue des Cinquante Otages  ",Nantes,N/A,44000,France,EMEA,0,0,0,1,0,0,0
10326,"Volvo Model Replicas, Co",4333.29,41,100.0,122.0,-22.0,Ships,4,S24_2011,2004-11-09,November,2004,Shipped,4,Medium Deal,0,1,0,Berglund,Christina,0921-12 3555,Berguvsv�gen  8  ,Lule,N/A,S-958 22,Sweden,EMEA,0,0,0,1,0,0,0
10337,Classic Legends Inc.,2087.13,29,71.97,122.0,-50.03,Ships,4,S24_2011,2004-11-21,November,2004,Shipped,4,Small Deal,1,0,0,Hernandez,Maria,2125558493,5905 Pompton St.  Suite 750,NYC,NY,10022,USA,AMER,0,0,0,1,0,0,0
10350,Euro Shopping Channel,1711.22,34,50.33,122.0,-71.67,Ships,7,S24_2011,2004-12-02,December,2004,Shipped,4,Small Deal,1,0,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,1,0,0,0
10372,"Tokyo Collectables, Ltd",3910.53,37,100.0,122.0,-22.0,Ships,8,S24_2011,2005-01-26,January,2005,Shipped,1,Medium Deal,0,1,0,Shimamura,Akiko,+81 3 3584 0555,2-2-8 Roppongi  ,Minato-ku,Tokyo,106-0032,Japan,APAC,0,0,0,1,0,0,0
10384,Corporate Gift Ideas Co.,2255.12,28,80.54,122.0,-41.459999999999994,Ships,3,S24_2011,2005-02-23,February,2005,Shipped,1,Small Deal,1,0,0,Brown,Julie,6505551386,7734 Strong St.  ,San Francisco,CA,N/A,USA,AMER,0,0,0,1,0,0,0
10396,Mini Gifts Distributors Ltd.,5720.75,49,100.0,122.0,-22.0,Ships,6,S24_2011,2005-03-23,March,2005,Shipped,1,Medium Deal,0,1,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,1,0,0,0
10414,Gifts4AllAges.com,3335.23,23,100.0,122.0,-22.0,Ships,10,S24_2011,2005-05-06,May,2005,On Hold,2,Medium Deal,0,1,0,Yoshido,Juri,6175559555,8616 Spinnaker Dr.  ,Boston,MA,51003,USA,AMER,0,0,0,1,0,0,0
10101,"Blauer See Auto, Co.",2472.96,46,53.76,44.0,9.759999999999998,Vintage Cars,2,S24_2022,2003-01-09,January,2003,Shipped,1,Small Deal,1,0,0,Keitel,Roland,+49 69 66 90 2555,Lyonerstr. 34  ,Frankfurt,N/A,60528,Germany,EMEA,0,0,0,0,0,0,1
10110,"AV Stores, Co.",1729.65,39,44.35,44.0,0.3500000000000014,Vintage Cars,2,S24_2022,2003-03-18,March,2003,Shipped,1,Small Deal,1,0,0,Ashworth,Victoria,(171) 555-1555,Fauntleroy Circus  ,Manchester,N/A,EC2 5NT,UK,EMEA,0,0,0,0,0,0,1
10124,Signal Gift Stores,995.5,22,45.25,44.0,1.25,Vintage Cars,1,S24_2022,2003-05-21,May,2003,Shipped,2,Small Deal,1,0,0,King,Sue,7025551838,8489 Strong St.  ,Las Vegas,NV,83030,USA,AMER,0,0,0,0,0,0,1
10149,Signal Collectibles Ltd.,2414.72,49,49.28,44.0,5.280000000000001,Vintage Cars,6,S24_2022,2003-09-12,September,2003,Shipped,3,Small Deal,1,0,0,Taylor,Sue,4155554312,2793 Furth Circle  ,Brisbane,CA,94217,USA,AMER,0,0,0,0,0,0,1
10162,Corporate Gift Ideas Co.,1560.47,43,36.29,44.0,-7.710000000000001,Vintage Cars,4,S24_2022,2003-10-18,October,2003,Shipped,4,Small Deal,1,0,0,Brown,Julie,6505551386,7734 Strong St.  ,San Francisco,CA,N/A,USA,AMER,0,0,0,0,0,0,1
10173,Rovelli Gifts,1112.94,27,41.22,44.0,-2.780000000000001,Vintage Cars,8,S24_2022,2003-11-05,November,2003,Shipped,4,Small Deal,1,0,0,Rovelli,Giovanni,035-640555,Via Ludovico il Moro 22  ,Bergamo,N/A,24100,Italy,EMEA,0,0,0,0,0,0,1
10182,Mini Gifts Distributors Ltd.,1138.94,31,36.74,44.0,-7.259999999999998,Vintage Cars,5,S24_2022,2003-11-12,November,2003,Shipped,4,Small Deal,1,0,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,0,0,0,1
10193,"Australian Collectables, Ltd",1012.4,20,50.62,44.0,6.619999999999997,Vintage Cars,9,S24_2022,2003-11-21,November,2003,Shipped,4,Small Deal,1,0,0,Connery,Sean,61-9-3844-6555,7 Allen Street  ,Glen Waverly,Victoria,3150,Australia,APAC,0,0,0,0,0,0,1
10205,Euro Shopping Channel,913.92,24,38.08,44.0,-5.920000000000002,Vintage Cars,4,S24_2022,2003-12-03,December,2003,Shipped,4,Small Deal,1,0,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,0,1
10214,"Corrida Auto Replicas, Ltd",2349.06,49,47.94,44.0,3.9399999999999977,Vintage Cars,2,S24_2022,2004-01-26,January,2004,Shipped,1,Small Deal,1,0,0,Sommer,Mart�n,(91) 555 22 82,"C/ Araquil, 67  ",Madrid,N/A,28023,Spain,EMEA,0,0,0,0,0,0,1
10227,"Saveley & Henriot, Co.",1161.12,24,48.38,44.0,4.380000000000003,Vintage Cars,5,S24_2022,2004-03-02,March,2004,Shipped,1,Small Deal,1,0,0,Saveley,Mary,78.32.5555,"2, rue du Commerce  ",Lyon,N/A,69004,France,EMEA,0,0,0,0,0,0,1
10244,Euro Shopping Channel,1764.75,39,45.25,44.0,1.25,Vintage Cars,9,S24_2022,2004-04-29,April,2004,Shipped,2,Small Deal,1,0,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,0,1
10255,Mini Caravy,1690.9,37,45.7,44.0,1.7000000000000028,Vintage Cars,2,S24_2022,2004-06-04,June,2004,Shipped,2,Small Deal,1,0,0,Citeaux,Frederique,88.60.1555,"24, place Kluber  ",Strasbourg,N/A,67000,France,EMEA,0,0,0,0,0,0,1
10280,Amica Models & Co.,2137.05,45,47.49,44.0,3.490000000000002,Vintage Cars,11,S24_2022,2004-08-17,August,2004,Shipped,3,Small Deal,1,0,0,Accorti,Paolo,011-4988555,Via Monte Bianco 34  ,Torino,N/A,10100,Italy,EMEA,0,0,0,0,0,0,1
10289,Herkku Gifts,2177.1,45,48.38,44.0,4.380000000000003,Vintage Cars,4,S24_2022,2004-09-03,September,2004,Shipped,3,Small Deal,1,0,0,Oeztan,Veysel,+47 2267 3215,"Drammen 121, PR 744 Sentrum  ",Bergen,N/A,N 5804,Norway,EMEA,0,0,0,0,0,0,1
10304,Auto Assoc. & Cie.,1734.48,44,39.42,44.0,-4.579999999999998,Vintage Cars,15,S24_2022,2004-10-11,October,2004,Shipped,4,Small Deal,1,0,0,Tonini,Daniel,30.59.8555,"67, avenue de l'Europe  ",Versailles,N/A,78000,France,EMEA,0,0,0,0,0,0,1
10312,Mini Gifts Distributors Ltd.,865.49,23,37.63,44.0,-6.369999999999997,Vintage Cars,12,S24_2022,2004-10-21,October,2004,Shipped,4,Small Deal,1,0,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,0,0,0,1
10322,Online Diecast Creations Co.,3500.1,30,100.0,44.0,56.0,Vintage Cars,4,S24_2022,2004-11-04,November,2004,Shipped,4,Medium Deal,0,1,0,Young,Valarie,6035558647,2304 Long Airport Avenue  ,Nashua,NH,62005,USA,AMER,0,0,0,0,0,0,1
10332,"AV Stores, Co.",2223.52,26,85.52,44.0,41.519999999999996,Vintage Cars,10,S24_2022,2004-11-17,November,2004,Shipped,4,Small Deal,1,0,0,Ashworth,Victoria,(171) 555-1555,Fauntleroy Circus  ,Manchester,N/A,EC2 5NT,UK,EMEA,0,0,0,0,0,0,1
10345,Atelier graphique,2311.68,43,53.76,44.0,9.759999999999998,Vintage Cars,1,S24_2022,2004-11-25,November,2004,Shipped,4,Small Deal,1,0,0,Schmitt,Carine,40.32.2555,"54, rue Royale  ",Nantes,N/A,44000,France,EMEA,0,0,0,0,0,0,1
10356,Lyon Souveniers,828.36,26,31.86,44.0,-12.14,Vintage Cars,7,S24_2022,2004-12-09,December,2004,Shipped,4,Small Deal,1,0,0,Da Cunha,Daniel,+33 1 46 62 7555,27 rue du Colonel Pierre Avia  ,Paris,N/A,75508,France,EMEA,0,0,0,0,0,0,1
10367,Toys4GrownUps.com,856.52,28,30.59,44.0,-13.41,Vintage Cars,12,S24_2022,2005-01-12,January,2005,Resolved,1,Small Deal,1,0,0,Young,Julie,6265557265,78934 Hillside Dr.  ,Pasadena,CA,90003,USA,AMER,0,0,0,0,0,0,1
